,id,user,tweet,date,query,polarity
1048,1579481781321207810,EricPlayerone,le procédé part d’une bonne intention. ce serait possible d’installer une mise en veille sur sandrine rousseau ? ça économiserait des tweets pour la planète !,2022-10-10 14:39:36+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",4
1049,1579480723912003584,FERRANDOJACQUE2,c est le mari de sandrine rousseau? il vas finir ministre chez macron pour sur!! poutine doit se chier dessus quand il voit sa!!,2022-10-10 14:35:24+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",2
1050,1579480682275164160,JPguedas,"vous pensez que libe va choisir quel jour de la semaine pour nous expliquer que c'est la faute de sandrine rousseau si les raffineries sont bloquées alors que c'est pourtant une femme intelligente, nous explique m e l, patron de supermarchés",2022-10-10 14:35:14+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",2
1051,1579480294360743938,centreEuropeFr,"je ne suis pas d'accord, on demande bien leur avis sur l'ukraine à sandrine rousseau et des militantes féministes sur bfmtv.",2022-10-10 14:33:42+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",2
1052,1579479439947464706,bouliquen,"grâce aussi aux islamo-gauchistes qui font l'apologie de l'obscurantisme et capitulent devant l'entrisme islamiste à l'école laïque au lieu de dispenser les enseignements fondamentaux littéraires et scientifiques. oui, on parle de toi, sandrine rousseau.",2022-10-10 14:30:18+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",2
1053,1579478471608500224,LeBanditFr,non mais lui c’est comme sandrine rousseau il veut juste faire le buzz,2022-10-10 14:26:27+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",4
1054,1579477988940582913,LjzFranck,on a retrouvé le prof d'économie de sandrine rousseau.,2022-10-10 14:24:32+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",2
1055,1579476458443276288,Aghantros,"cosplay sandrine rousseau, faites mieux",2022-10-10 14:18:27+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",2
1056,1579474047985135616,VDeltaforce,"sandrine rousseau n’en a rien a foutre, tout ce qui semble l’intéresser c’est dire le plus d’âneries possibles pour faire réagir et garder son prime time médiatique",2022-10-10 14:08:52+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",2
1057,1579472756860923905,herring_gulls,"batho savait… et elle suit la consigne de jlm : tout conflictualiser. une véritable lanceuse d’alerte comme vous et sandrine rousseau. nier, tout, même l’évidence, remuer, geindre, diviser, lamenter, crier, pleurer.",2022-10-10 14:03:45+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",2
1058,1579472372008382465,MC__Garin,ces personnes à pénis sont déconstruits!je suis heureuse!vive le progressisme!,2022-10-10 14:02:13+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",2
1059,1579472008869711872,EmmanuelFaure6,je viens de comprendre qu’il est le clone masculin de sandrine rousseau. la provocation permanente pour se faire détester par un maximum de personnes. c’est le prix de sa popularité !,2022-10-10 14:00:46+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",2
1060,1579469467381542912,AnneSophieDesir,"sandrine rousseau, c'est le vide. on attend de voir la réaction de ces prétendus « écolos » cet hiver quand ils devront assumer les conséquences de leur propagande contre le nucléaire.",2022-10-10 13:50:40+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",2
1061,1579469415665782784,La_Griffffe,"je compathie pleinement!! quand on voit le sabotage du feminisme et de l ecologisme realise par nos dirigents politiques comme sandrine rousseau, on craint pour l avenir des femmes et de la nature!! le radicalisme c est revenir aux racines, pas couper les racines!!!",2022-10-10 13:50:28+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",2
1062,1579469172303884289,FloPortelli,j’ai honte qu’on se dise féministe en france quand on promeut le voile comme symbole de liberté telle  qui a ensuite le culot de venir aux manifestations de soutien aux iraniennes.,2022-10-10 13:49:30+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",4
1063,1579467548533264385,e_fusillier,"époux de sandrine rousseau, vous devrez vous deconstruire puis vous reconstruire une fois qu'on l'aura interne, ça vous occupera bien une douzaine d'années, vous écrivez une these puis un essai et vous êtes prix nobel, voilà...",2022-10-10 13:43:03+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",2
1064,1579466822889660418,AvecFPortelli,« j’ai honte qu’on se dise féministe en france quand on promeut le voile comme symbole de liberté telle  qui a ensuite le culot de venir aux manifestations de soutien aux iraniennes »  sur,2022-10-10 13:40:10+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",4
1065,1579465868995502081,Florian_Glibert,"quel rapport avec les attaques sur les hommes ?  sinon, un petit groupe de réactionnaire dans la foule a hué sandrine rousseau, quel degré de preuve incroyable qu'elle est nulle. tu t'arretes à bien peu.",2022-10-10 13:36:22+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",4
1066,1579464901013405696,RobinDaywood,ceci dit sur sandrine rousseau et le reste il n'a pas vraiment tord ...c'est une dingue ...,2022-10-10 13:32:32+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",2
1067,1579464092259332097,MonLhuillier,"des andouilles, dites donc, vous vous prenez pour qui?  vous m'avez l'air d'une charmante personne pleine de certitudes... je préfère définitivement sandrine rousseau",2022-10-10 13:29:19+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",4
1068,1579462947797364738,jerome_clam,vous n'avez pas le monopole du féminisme : quand léa salamé sermonne sandrine rousseau sur france 2  via,2022-10-10 13:24:46+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",4
1069,1579460843154341889,sz83226,"mais non, sandrine rousseau de la  nous affirme que le travail, c’est une valeur de droite ! la nupes, c’est le parti de l’   il va falloir vous coordonner sur les éléments de langage à la nupes !",2022-10-10 13:16:24+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",4
1070,1579459737607102465,ChaRocher,fait rare :  n’est pas en tt aujourd’hui. comme quoi les miracles existent.,2022-10-10 13:12:01+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",4
1071,1579457423953526785,n_deb,sandrine rousseau se propose pour le soc-démiser à sec.,2022-10-10 13:02:49+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",2
1072,1579456696191438852,Foxy__Lea,"alors déjà on ne doit pas fréquenter les mêmes milieux twitter, parce que si, ça se scandalise (à commencer par sandrine rousseau qui tweet  et c'est de toute manière pas le sujet. là on parle d'un élu nupes qui a commis des vss et est protégé par le parti.",2022-10-10 12:59:55+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",4
1073,1579455480866693123,PierreMinnaert,"est talentueuse, en un an elle a réussi à ridiculiser le feminisme, à faire passer le candidat écologiste sous les 5%, à faire pour la 1ere fois huer une élue verte dans une manifestation de solidarité a un peuple en lutte, à fracturer.son parti.",2022-10-10 12:55:06+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",2
1074,1579454121077538821,ThibautENGEL2,vous n'avez pas le monopole du féminisme : quand léa salamé sermonne sandrine rousseau sur france 2 via,2022-10-10 12:49:41+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",2
1075,1579453223752335360,herbachat33,"macron n'ayant pas obtenu le prix nobel de la paix, et s'il n'y a pas de 3ème guerre mondiale la prochaine miss  france sera danièle obonno ou sandrine rousseau,  les 2 plus célèbres opposantes au régime macron.",2022-10-10 12:46:08+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",4
1076,1579452830204977152,PierreMinnaert,"la 2e main courante porte sur les textos et donc sur des faits déjà signalés.  ce n'est de plus que le point de vue de la femme de quatennens, là vous faites du sandrine rousseau.",2022-10-10 12:44:34+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",4
1077,1579451301351809026,Grange36,bravo pour votre article sur le figaro. vous redonnez de la hauteur et aussi de la dignité aux débats après les propos ubuesques de sandrine rousseau et consorts et le geste grotesque de ces actrices qui ne savent pas comment faire pour se faire remarquer...,2022-10-10 12:38:29+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",4
1078,1579450698219286534,MBlouere,sandrine rousseau sera toujours pour la défense de la médiocrité cherchant à casser le reste.,2022-10-10 12:36:05+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",2
1079,1579449770308870144,AllahSnackbar17,bonjour,2022-10-10 12:32:24+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",2
1080,1579449509750329344,OlgaOwl,sandrine rousseau 2027,2022-10-10 12:31:22+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",2
1081,1579449181424394240,BlaguesDessins,le  de galy : castration politique retrouvez les dessins de galy sur :,2022-10-10 12:30:04+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",4
1082,1579443928461213696,Alamaille24,"probablement une proposition de loi pour rendre cette pratique obligatoire sera faite sous peu par sandrine rousseau. composter les défunts : l’humusation, pratique funéraire du futur ?   via",2022-10-10 12:09:11+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",4
1083,1579443281603497984,lanllaire,arme de déconstruction massive !,2022-10-10 12:06:37+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",2
1084,1579443156487393282,CampigliaStpha1,"peut être un couple en devenir ; macron-sandrine rousseau, aussi cinglés et déconnectés l'un que l'autre. sauf que macron, c'est la coke, et sandrine doit plutôt taper dans l'hallucinogène...",2022-10-10 12:06:07+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",2
1085,1579441689617641473,puremedias,vous n'avez pas le monopole du féminisme : quand léa salamé sermonne sandrine rousseau sur france 2,2022-10-10 12:00:18+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",2
1086,1579441170492497922,Roger_Lapin7,"si sandrine rousseau arrétait de dire des idioties, on aurait tout gagné.  le monde politique en france, aujourd'hui, c'est gignol !",2022-10-10 11:58:14+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",4
1087,1579441072178343937,Whaloulou2,"j'ajoute: - payés avec nos impôts  - cetteaux tentations orwelliennes qui veut s'immiscer partout comme une sandrine rousseau, portée aux nues par la macronie, est à mes yeux aussi menaçante que lapoutinienne dont elle nous rebat les oreilles qu'elle serait le danger absolue.",2022-10-10 11:57:50+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",4
1089,1579436975886831616,StylouSK,sandrine rousseau désapprouve.,2022-10-10 11:41:34+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",2
1090,1579436601205485570,lamacurieux,non ça c'est le mari de sandrine rousseau ;),2022-10-10 11:40:04+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",2
1091,1579436505596325888,Elli_Tessier_,"cher journal,  j'ai encore vérifié la loi de twitter qui dit que si tu postes une photo de sandrine rousseau, tu te prends des dizaines de tweets désagréables en mention.",2022-10-10 11:39:42+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",4
1092,1579436344467595264,MacBaconF1,"quelle époque ! : vous n'avez pas le monopole du féminisme, lance léa salamé à sandrine rousseau",2022-10-10 11:39:03+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",2
1093,1579436156365991936,22MDOLIVIER23,"quelle époque ! : vous n'avez pas le monopole du féminisme, lance léa salamé à sandrine rousseau - rtl  via",2022-10-10 11:38:18+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",4
1094,1579435817558507521,hollowgrimm2,"mais oui les pauvres, sucez des cailloux et allez dépenser une semaine de courses dans une place de ciné /sarcasmes",2022-10-10 11:36:58+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",4
1095,1579435589287673858,CelineRosaAnna,"voici venu le temps du sentiment dixit sandrine rousseau, versus la r&amp;d (recherche et développement), i. e. l'émotion versus la raison...",2022-10-10 11:36:03+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",2
1096,1579434562060693504,hollowgrimm2,"le droit au blasphème concernant une religion qu'a ses pratiquants à la tête des pays les plus puissants du monde, un peu qu'on veut lui manquer de respect ! d'ailleurs, tendez l'autre joue svp",2022-10-10 11:31:58+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",2
1097,1579434273098338305,BelliotX,si sandrine rousseau  etait un truite   elle ne ce faufilerait pas entre deux courants de pensee a la mord moi le noeud  mais elle serait deja assise sur charlie,2022-10-10 11:30:49+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",4
1098,1579434109482700801,GaulePotier,"imagine, t'es le mari de sandrine rousseau.",2022-10-10 11:30:10+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",2
1099,1579433285188714496,GuyManmins,et dire que ce mec est enseignant en université. quand on voir le niveau des chroniqueurs qui sont dans le même cas mais aussi sandrine rousseau on peut commencer à avoir peur !!!,2022-10-10 11:26:54+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",0
1100,1579433089197314048,ContreAddiction,"sandrine rousseau termine en enfonçant bien une dernière fois bayou, son je ne compare pas is the new je suis pas raciste.",2022-10-10 11:26:07+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",2
1101,1579432682114908160,ppl_r_st,un tweet pour tourner sandrine rousseau en dérision. mais où naulleau va t-il chercher autant d'originalité?,2022-10-10 11:24:30+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",2
1102,1579431632142217216,Iry,"sandrine rousseau passe son temps à se victimiser tout en crachant sur les hommes. qu'elle apprenne le respect des autres, qu'elle stop sa stigmatisation liée au sexe, qu'elle stope sa victimisation.",2022-10-10 11:20:20+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",2
1103,1579431110114971650,Iry,"dérouler tout ce fil, risible car en effet à part le dérouler tu ne peux rien faire d'autres puisque comme toujours  se considère au dessus des autres et interdit de commenter ses propos ... mais la réalité c'est que sandrine rousseau pratique la stigmatisation",2022-10-10 11:18:15+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",4
1104,1579430279676325888,Piber34,sandrine rousseau mais vous êtes complètement tarée madame. vous devez avoir un doctorat en connerie,2022-10-10 11:14:57+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",2
1105,1579428186693459968,JeanChr28991176,et sandrine rousseau se fait siffler! les hommes sont avec vous mesdames iraniennes ou afghanes. mais pas avec vous mme rousseau.,2022-10-10 11:06:38+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",2
1106,1579427654457233409,HoubinPatrick,il est aussi stupide que sandrine rousseau,2022-10-10 11:04:31+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",0
1107,1579427422965239808,pichenel,une sorcière cette femme .sandrine rousseau : je me suis dit : je suis en train de flinguer ma carrière politique -,2022-10-10 11:03:36+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",2
1108,1579426581251969024,Akel742,"je mange des insectes, je ne possède plus rien et je suis heureux, j’ai une photo de sandrine rousseau dans mon salon et je milite pour l’instauration d’un pass carbone!",2022-10-10 11:00:15+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",2
1109,1579426517314150402,updayFR,affaire julien bayou : sandrine rousseau ne regrette pas ses accusations (via,2022-10-10 11:00:00+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",2
1110,1579426393410375682,Levercors,michel richard – le signal de détresse de sandrine rousseau   via  à lire absolument,2022-10-10 10:59:31+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",4
1111,1579426242126020609,Alexlevrier,"l'obsession de tout réduire à la question du genre, tout le temps, pour invalider par principe une parole masculine. c'est ridicule, mais cela explique pourquoi les journalistes sont à ce point attaqués dès qu'ils osent formuler la moindre critique contre sandrine rousseau.",2022-10-10 10:58:55+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",2
1112,1579425551273824256,benico007,eh ben voilà le patriarcat donne le prix nobel d'economie à 3 bonhommes  alors que la grande économiste sandrine rousseau aurait mérité un  pour avoir théorisé que darwin avait influencé les travaux de ricardo et malthus,2022-10-10 10:56:10+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",4
1113,1579425279466172417,glieutet,"c'est toujours bizarre ces personnalités qui ont besoin d'étaler leurs opinions.  les médias préfèrent à leur place sandrine rousseau, clémentine autain, .....serait-ce une sorte de jalousie de ne pas être plus souvent invitées",2022-10-10 10:55:05+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",4
1114,1579424669287219200,SuperNo,"si on voulait avoir une idée réaliste de ce qu'est le paroxysme de l'idiocratie, on devrait demander à hanouna d'organiser un débat entre cet énergumène et sandrine rousseau",2022-10-10 10:52:40+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",2
1115,1579424266864689152,OrecciaJM,"après les gauchonalistes, les wokonalistes, voici les schizonalistes    c’est sandrine rousseau en scaviatu (je ne le genre pas), comme elle qui lutte contre les « fachos » et qui soutient à fond les iraniennes",2022-10-10 10:51:04+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",4
1116,1579423860524744705,benico007,mais  de m  où le patriarcat attribue le prix nobel d'economie à 3 bonhommes  alors que la grande économiste sandrine rousseau aurait mérité un  pour avoir théorisé que darwin avait influencé les travaux de ricardo et malthus,2022-10-10 10:49:27+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",4
1117,1579422117619445761,SamSol17427503,"avec sandrine rousseau qui a pris le relais,elle ne me manque pas...",2022-10-10 10:42:31+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",2
1118,1579422000430616581,laurentvernier4,"sandrine rousseau a un raisonnement et surtout une pensée déconstruite, difficile à suivre...",2022-10-10 10:42:03+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",2
1119,1579421525589262337,Myfaceclinic,top story: en direct - sandrine rousseau affirme ne pas avoir disqualifié julien bayou  see more,2022-10-10 10:40:10+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",4
1120,1579421372220342274,Towmsend6,éric naulleau s'il te plaît peux-tu comprendre pourquoi tu n'as pas d'émission pour toi seul tu te répètes toujours tu radote même par moment je n'apprécie pas sandrine rousseau mais toi pour un bon tweet travail encore un peu fais-moi plaisir demande à soral,2022-10-10 10:39:34+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",2
1121,1579421163394314240,HijoHima,on a trouvé la sandrine rousseau au masculin.  merveilleux.,2022-10-10 10:38:44+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",4
1122,1579419842591195136,Thierry28101937,je crois que c'est la voiture de,2022-10-10 10:33:29+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",2
1123,1579419786496593920,OuafMout,les arabes sont très bien et je suis très content   ahahahah mon correcteur cest sandrine rousseau,2022-10-10 10:33:15+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",4
1124,1579419713536655361,MacaPimaca,"ah! le couillon - attention, c'est affectueux -, il vient de balancer ses ex collègues, des membres du gouv. et notre cher em. ça, c'est la faute à mme sandrine rousseau.",2022-10-10 10:32:58+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",2
1125,1579419615826173952,Marc75014B,moi j’ai fait le plein du frigo et je n’ai pas vu la police domiciliaire de sandrine rousseau.  heureusement car je n’ai pas le bon profil…  pauvre france cher pays de mon enfance…,2022-10-10 10:32:35+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",4
1126,1579418713169666049,sarahdehak,le mec les 3/4 des tweets de naulleau c'est contre sandrine rousseau et je ne parle meme pas du compte parodique,2022-10-10 10:29:00+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",2
1127,1579418577207463936,anri35ecrit,c'est sandrine rousseau en ménage ?,2022-10-10 10:28:27+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",2
1128,1579418487390625792,7Klem33,c'est un concours avec sandrine rousseau ?,2022-10-10 10:28:06+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",2
1129,1579417860010835972,Pat491220,"il est digne des plateaux de lci que veux tu ? voilà, l'état de notre armée. des déficients intellectuels primés pour pouvoir mieux tout contrôler. du sandrine rousseau à la tête de la 7ème compagnie française.",2022-10-10 10:25:36+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",2
1130,1579417446515363840,Alexlevrier,"quand le discours sur le complotisme devient lui-même complotiste.  ne cesse d'accuser  et  d'être devenus d'extrême droite parce que ces titres ont osé critiqué  étonnant procès, qui revient confondre journalisme et militantisme.",2022-10-10 10:23:58+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",4
1131,1579417059670491136,SteveAU93977728,"barbecue total patriarcal ! , apporte-leur des graines de chia !!!",2022-10-10 10:22:25+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",2
1132,1579416842741088260,Virgile_Klamp,a-t-on déjà vu dans la même pièce caroline de haas et sandrine rousseau ?,2022-10-10 10:21:34+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",2
1133,1579416082146013185,PierreMinnaert,"n'en déplaise à  , à la comm féminisme d' qui à grenoble applaudissait les militantes du burqini, à  pour qui le ccif était une association de lutte contre les discriminations, à la fi courant après les voix islamistes, aux pseudo-feministes",2022-10-10 10:18:32+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",4
1134,1579415716268511232,MaquisDeSiam,surtout cette parole là..! on n'est pas aussi bas que le niveau d'une  mais  n'est plus très loin de trouver du pétrole elle non plus. ça me fait penser à  et l'affaire de l'observatoire.. mais en nul ! qui peut être gêné par ségo ?,2022-10-10 10:17:05+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",4
1135,1579415681938124802,StefanLouis12,sûrement plus que toi vu que je ne suis pas un soutien de sandrine rousseau mais plutôt fatigué par vos nombreuses critiques systématiques   ( tu as oublié le drapeau vegan  ),2022-10-10 10:16:57+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",4
1136,1579415324113645569,FouziMathey,"pas top comme itw  : 20 minutes de « est-ce que c’est une manière de faire ? » et 0 minute sur la victime à part des « on pense à la victime » , et quand sandrine rousseau vous demande si vous avez contacté la victime il n’y a plus personne.",2022-10-10 10:15:32+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",4
1137,1579415070362460160,archimusiques,avocate à la fois de la compagne de  julien bayou et de sandrine rousseau !  élodie tuaillon : le mélange des genres  jusqu’à la confusion et la contradiction vous avez dit ‘honnêteté intellectuelle’ ?!,2022-10-10 10:14:31+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",4
1139,1579411516323135489,SatournePasRond,imagine face à sandrine rousseau au deuxième tour,2022-10-10 10:00:24+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",2
1140,1579411230305181700,T_P_M_Charlie,ben quand on est la sandrine rousseau du vaccin faut pas s'étonner de prendre des tombereaux de déjection  non ?,2022-10-10 09:59:16+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",4
1141,1579410926960537600,ElCochardoDavid,"normalement, fabien fait du barbecue debout, c'est peut-être un détail pour vous, mais pour sandrine rousseau, ça veut dire beaucoup.",2022-10-10 09:58:03+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",2
1142,1579410510457765888,pat7boy,hurlera   vient avec sa femme  avec des femmes voilées  sur un char pour haranguer la foule  pour dénoncer le terrorisme  au pont de,2022-10-10 09:56:24+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",4
